Country,"Track Identifier","Media type","Date Played",Hours,"Play Duration Milliseconds","End Reason Type","Source Type","Play Count","Skip Count","Ignore For Recommendations","Track Reference","Track Description"
Japan,1432309979,AUDIO,20230407,3,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1432309979,"THE ZOOT16 & 渡辺俊美 - Lookin' 4"
Japan,1549062711,AUDIO,20230407,3,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1549062711,"Patina Miller, Sheila Hancock, Claire Greenaway, Julia Sutton, Katie Rowley Jones, Ian Lavender, Ako Mitchell & Original London Cast of Sister Act - Sunday Morning Fever"
Japan,526033574,AUDIO,20230407,3,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,526033574,"ONE OK ROCK - Abduction-Interlude"
Japan,1643882788,AUDIO,20230407,4,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1643882788,"ONE OK ROCK - Prove (International Version)"
Japan,1677500594,AUDIO,20230408,"0, 13",469494,NATURAL_END_OF_TRACK,IPHONE,2,0,false,1677500594,"Yuuri - クリスマスイブ"
Japan,1677500584,AUDIO,20230408,"0, 13",457520,NATURAL_END_OF_TRACK,IPHONE,2,0,false,1677500584,"Yuuri - ビリミリオン"
Japan,1677500749,AUDIO,20230408,"0, 13",452186,NATURAL_END_OF_TRACK,IPHONE,2,0,false,1677500749,"Yuuri - 恋人じゃなくなった日"
Japan,1677500758,AUDIO,20230408,"0, 13",409622,OTHER,IPHONE,2,0,false,1677500758,"Yuuri - アダムとイブ"
Japan,1677500750,AUDIO,20230408,"0, 13",397786,NATURAL_END_OF_TRACK,IPHONE,2,0,false,1677500750,"Yuuri - アストロノーツ"
Japan,1677500773,AUDIO,20230408,0,258187,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1677500773,"Yuuri - ガリレオは恋をする"
Japan,1677500775,AUDIO,20230408,0,231413,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1677500775,"Yuuri - おにごっこ"
Japan,1677501609,AUDIO,20230408,1,201640,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1677501609,"Yuuri - タイムマシン"
Japan,1677500764,AUDIO,20230408,0,194827,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1677500764,"Yuuri - ヒーローの居ない街"
Japan,1677501748,AUDIO,20230408,1,187587,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1677501748,"Yuuri - 告白直前酸欠状態"
Japan,1677500766,AUDIO,20230408,0,185933,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1677500766,"Yuuri - ライラ"
Japan,1677501592,AUDIO,20230408,1,167867,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1677501592,"Yuuri - うぉ"
Japan,1677501597,AUDIO,20230408,1,32175,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,1677501597,"Yuuri - フロントライン (feat. BAK & YO_CO)"
Japan,1677501760,AUDIO,20230408,0,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1677501760,"Yuuri - メリーゴーランド"
Japan,1680093755,AUDIO,20230410,"13, 22, 23",2558972,NATURAL_END_OF_TRACK,IPHONE,12,0,false,1680093755,"Spitz - Beautiful Fin"
Japan,1677730449,AUDIO,20230411,0,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,1677730449,"Yoshio Inoue - A Lonely Satellite"
Japan,1441633607,AUDIO,20230412,23,224773,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1441633607,"ONE OK ROCK - Wasted Nights"
Japan,1441633535,AUDIO,20230412,23,214547,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1441633535,"ONE OK ROCK - Stand Out Fit In"
Japan,1631260683,AUDIO,20230412,23,207395,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1631260683,"ONE OK ROCK - When They Turn the Lights On"
Japan,526022828,AUDIO,20230412,23,102361,OTHER,IPHONE,1,0,false,526022828,"ONE OK ROCK - Kanzen Kankaku Dreamer"
Japan,1173406718,AUDIO,20230413,"11, 22",1526470,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,7,1,false,1173406718,"ONE OK ROCK - Take what you want (feat. 5 Seconds of Summer)"
Japan,1440849056,AUDIO,20230413,10,273852,PLAYBACK_MANUALLY_PAUSED,IPHONE,2,0,false,1440849056,"Justin Bieber - What Do You Mean?"
Japan,1677500773,AUDIO,20230413,5,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,1677500773,"Yuuri - ガリレオは恋をする"
Japan,1677500766,AUDIO,20230413,5,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1677500766,"Yuuri - ライラ"
Japan,1680093755,AUDIO,20230417,"6, 13",2119330,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,10,2,false,1680093755,"Spitz - Beautiful Fin"
Japan,1631260962,AUDIO,20230417,"6, 7",1624881,OTHER,IPHONE,8,0,false,1631260962,"ONE OK ROCK - Wonder"
Japan,1677500758,AUDIO,20230417,"15, 22",804480,NATURAL_END_OF_TRACK,IPHONE,4,1,false,1677500758,"Yuuri - アダムとイブ"
Japan,1677500584,AUDIO,20230417,"15, 22",294787,SCRUB_BEGIN,IPHONE,3,0,false,1677500584,"Yuuri - ビリミリオン"
Japan,1646916140,AUDIO,20230417,22,284200,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1646916140,"Sakura Fujiwara - Kawaii (Acoustic 2022)"
Japan,1537240814,AUDIO,20230417,22,282027,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1537240814,"Kana Nishino - 会いたくて 会いたくて"
Japan,1677500594,AUDIO,20230417,"13, 22",234747,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,1677500594,"Yuuri - クリスマスイブ"
Japan,1465042024,AUDIO,20230417,23,227920,NATURAL_END_OF_TRACK,IPHONE,1,1,false,1465042024,"Kyu Sakamoto - Miagete Goran Yoru No Hoshi Wo"
Japan,1643882788,AUDIO,20230417,22,226769,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1643882788,"ONE OK ROCK - Prove (International Version)"
Japan,1677500749,AUDIO,20230417,"13, 22",226093,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,1677500749,"Yuuri - 恋人じゃなくなった日"
Japan,1462808027,AUDIO,20230417,22,223804,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1462808027,"MAX - Lights Down Low (feat. Taka from ONE OK ROCK)"
Japan,526671138,AUDIO,20230417,23,220520,NATURAL_END_OF_TRACK,IPHONE,1,1,false,526671138,"ONE OK ROCK - Let's Take It Someday"
Japan,525998435,AUDIO,20230417,22,202200,NATURAL_END_OF_TRACK,IPHONE,1,0,false,525998435,"ONE OK ROCK - Yokubou Ni Michita Seinendan"
Japan,1677501609,AUDIO,20230417,13,201640,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1677501609,"Yuuri - タイムマシン"
Japan,1677500766,AUDIO,20230417,"15, 22",185933,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,1677500766,"Yuuri - ライラ"
Japan,1619276377,AUDIO,20230417,22,168027,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1619276377,"Yuuri - うぉ"
Japan,1436801311,AUDIO,20230417,22,139573,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1436801311,"Yoshio Toyama & Tokyo Mixed Chorus - Zip-A-Dee-Doo-Dah"
Japan,1677501748,AUDIO,20230417,22,115018,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,1677501748,"Yuuri - 告白直前酸欠状態"
Japan,1677501597,AUDIO,20230417,22,32934,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,1677501597,"Yuuri - フロントライン (feat. BAK & YO_CO)"
Japan,1441633538,AUDIO,20230417,23,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1441633538,"ONE OK ROCK - Head High"
Japan,1549062880,AUDIO,20230417,22,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1549062880,"Katie Rowley Jones - The Life I Never Led"
Japan,1677501592,AUDIO,20230417,22,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1677501592,"Yuuri - うぉ"
Japan,1631114318,AUDIO,20230417,22,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1631114318,"ONE OK ROCK - Save Yourself (International Version)"
Japan,1441633612,AUDIO,20230417,22,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1441633612,"ONE OK ROCK - Worst in Me"
Japan,1549062516,AUDIO,20230417,22,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1549062516,"Sheila Hancock & Original London Cast of Sister Act - Here Within These Walls"
Japan,1677500773,AUDIO,20230417,22,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1677500773,"Yuuri - ガリレオは恋をする"
Japan,1637365036,AUDIO,20230417,22,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1637365036,"Hanauta Chill Tracks - 大丈夫さ"
Japan,1631260963,AUDIO,20230417,22,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1631260963,"ONE OK ROCK - Broken Heart of Gold"
Japan,1538278740,AUDIO,20230417,22,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1538278740,"FLOWER FLOWER - とうめいなうた"
Japan,1531496938,AUDIO,20230417,22,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1531496938,"Mr.Children - Paddle"
Japan,1440356973,AUDIO,20230417,22,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1440356973,"Yoshio Inoue - You’ve Got a Friend in Me (Live / 2016)"
Japan,1531496918,AUDIO,20230417,22,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1531496918,"Mr.Children - Machine Gun Wobuppanase"
Japan,1531496739,AUDIO,20230417,22,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1531496739,"Mr.Children - Kawaita Kiss"
Japan,526033574,AUDIO,20230417,22,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,526033574,"ONE OK ROCK - Abduction-Interlude"
Japan,1677500775,AUDIO,20230417,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1677500775,"Yuuri - おにごっこ"
Japan,1677500764,AUDIO,20230417,22,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1677500764,"Yuuri - ヒーローの居ない街"
Japan,605689017,AUDIO,20230417,6,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,605689017,"ONE OK ROCK - Deeper Deeper"
Japan,1436801149,AUDIO,20230417,22,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1436801149,"Mandy Moore - Healing Incantation"
Japan,279837337,AUDIO,20230417,22,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,279837337,"Yoshio Inoue - This Is Not Over Yet -From Parade-"
Japan,279837324,AUDIO,20230417,22,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,279837324,"Yoshio Inoue - Leaning On A Lamp Post -From Me & My Girl-"
Japan,1677500750,AUDIO,20230417,22,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,2,false,1677500750,"Yuuri - アストロノーツ"
Japan,1652652934,AUDIO,20230417,22,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1652652934,"Yuuri - クリスマスイブ"
Japan,1531496412,AUDIO,20230417,22,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1531496412,"Mr.Children - Rock'n Roll Waikiteiru"
Japan,1677501760,AUDIO,20230417,22,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1677501760,"Yuuri - メリーゴーランド"
Japan,1496639770,AUDIO,20230417,22,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1496639770,"Justin Bieber - E.T.A."
Japan,1680426800,AUDIO,20230418,22,434002,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,3,1,false,1680426800,"Sakura Fujiwara - Movie"
Japan,1575717672,AUDIO,20230418,23,333080,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1575717672,"Shota Shimizu - 花束のかわりにメロディーを - From THE FIRST TAKE"
Japan,1531496484,AUDIO,20230418,22,329533,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1531496484,"Mr.Children - Worlds End"
Japan,403683285,AUDIO,20230418,23,304975,OTHER,IPHONE,1,0,false,403683285,"THE RiCECOOKERS - 波のゆくさき"
Japan,1531497253,AUDIO,20230418,12,283960,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1531497253,"Mr.Children - Candy"
Japan,1531497046,AUDIO,20230418,22,277107,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1531497046,"Mr.Children - Everything is Made from a Dream"
Japan,1631260963,AUDIO,20230418,23,253488,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1631260963,"ONE OK ROCK - Broken Heart of Gold"
Japan,1614180831,AUDIO,20230418,22,244338,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1614180831,"Mrs. GREEN APPLE - New My Normal"
Japan,1677500758,AUDIO,20230418,22,238800,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1677500758,"Yuuri - アダムとイブ"
Japan,1599543209,AUDIO,20230418,12,237920,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1599543209,"Yuuri - 背中"
Japan,1581367766,AUDIO,20230418,12,236840,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1581367766,"Creepy Nuts - のびしろ"
Japan,1677500775,AUDIO,20230418,4,231413,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1677500775,"Yuuri - おにごっこ"
Japan,255343130,AUDIO,20230418,"1, 4",228707,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,255343130,"Alicia Keys - If I Ain't Got You"
Japan,1465042024,AUDIO,20230418,3,227920,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1465042024,"Kyu Sakamoto - Miagete Goran Yoru No Hoshi Wo"
Japan,1646916137,AUDIO,20230418,12,197867,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1646916137,"Sakura Fujiwara - Latamunica (Acoustic 2022)"
Japan,1677500764,AUDIO,20230418,22,194827,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1677500764,"Yuuri - ヒーローの居ない街"
Japan,1631260682,AUDIO,20230418,3,194696,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1631260682,"ONE OK ROCK - Vandalize"
Japan,251754166,AUDIO,20230418,3,184738,NATURAL_END_OF_TRACK,IPHONE,1,0,false,251754166,"Yoshio Inoue - Yuga Na Tsuki Yo"
Japan,1538265570,AUDIO,20230418,4,178920,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1538265570,"Yu Shirota - 僕こそ音楽"
Japan,1450330686,AUDIO,20230418,1,162611,PLAYBACK_MANUALLY_PAUSED,IPHONE,1,0,false,1450330686,"Ariana Grande - thank u, next"
Japan,1533911862,AUDIO,20230418,23,141673,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1533911862,"Lyn Lapid - Producer Man"
Japan,1538278740,AUDIO,20230418,3,130250,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,1538278740,"FLOWER FLOWER - とうめいなうた"
Japan,1589357795,AUDIO,20230418,3,127637,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,1589357795,"千昌夫 - 北国の春"
Japan,1531496739,AUDIO,20230418,4,78495,PLAYBACK_MANUALLY_PAUSED,IPHONE,1,0,false,1531496739,"Mr.Children - Kawaita Kiss"
Japan,1677730449,AUDIO,20230418,22,76562,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,1,1,false,1677730449,"Yoshio Inoue - A Lonely Satellite"
Japan,217271393,AUDIO,20230418,3,35032,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,217271393,"Journey - Remember Me"
Japan,504782625,AUDIO,20230418,3,30283,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,504782625,"Yu Shirota - 夏の終わり"
Japan,1549062884,AUDIO,20230418,4,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1549062884,"Patina Miller - Sister Act"
Japan,525998432,AUDIO,20230418,3,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,525998432,"ONE OK ROCK - Kagerou"
Japan,283000183,AUDIO,20230418,4,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,283000183,"B'z - 今夜月の見える丘に"
Japan,1677500594,AUDIO,20230418,22,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1677500594,"Yuuri - クリスマスイブ"
Japan,1677500773,AUDIO,20230418,3,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1677500773,"Yuuri - ガリレオは恋をする"
Japan,1643882782,AUDIO,20230418,3,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1643882782,"ONE OK ROCK - Let Me Let You Go (International Version)"
Japan,1451570441,AUDIO,20230418,3,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1451570441,"back number - Jyoen Jyoyuushou 2"
Japan,1677501609,AUDIO,20230418,22,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,1677501609,"Yuuri - タイムマシン"
Japan,605689013,AUDIO,20230418,3,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,605689013,"ONE OK ROCK - Nothing Helps"
Japan,1525473551,AUDIO,20230418,3,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1525473551,"Jeremy Jordan - Santa Fe"
Japan,1537253200,AUDIO,20230418,4,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1537253200,"Kana Nishino - もしも運命の人がいるのなら"
Japan,1677500584,AUDIO,20230418,22,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1677500584,"Yuuri - ビリミリオン"
Japan,1643882780,AUDIO,20230418,3,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1643882780,"ONE OK ROCK - When They Turn the Lights On"
Japan,526022829,AUDIO,20230418,3,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,526022829,"ONE OK ROCK - Konzatu Communication"
Japan,1475399556,AUDIO,20230418,3,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1475399556,"Plue - ラストシーン"
Japan,1457887728,AUDIO,20230418,1,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1457887728,"Yoshio Inoue - You've Got a Friend in Me"
Japan,1549062432,AUDIO,20230418,22,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1549062432,"Original London Cast of Sister Act & Sheila Hancock - Prologue"
Japan,1531497023,AUDIO,20230418,3,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1531497023,"Mr.Children - End of the Day"
Japan,1440357210,AUDIO,20230418,3,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,1440357210,"Yoshio Inoue - Her Voice (Live / 2016)"
Japan,1442914476,AUDIO,20230418,3,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1442914476,"RADWIMPS - Yumebanchi"
Japan,525691943,AUDIO,20230418,3,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,525691943,"ONE OK ROCK - Kaimu"
Japan,1540530687,AUDIO,20230418,3,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1540530687,"Yu Shirota - Epilogue"
Japan,1432309979,AUDIO,20230418,4,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1432309979,"THE ZOOT16 & 渡辺俊美 - Lookin' 4"
Japan,279837317,AUDIO,20230418,3,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,279837317,"Yoshio Inoue - Why God Why? -From Miss Saigon-"
Japan,953420440,AUDIO,20230418,4,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,953420440,"ONE OK ROCK - Good Goodbye"
Japan,1488100458,AUDIO,20230418,3,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1488100458,"Julia Sheer - Someone You Loved"
Japan,1532216219,AUDIO,20230418,3,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1532216219,"Mr.Children - Image"
Japan,1186725371,AUDIO,20230418,3,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1186725371,"Adele - Someone Like You"
Japan,1409496001,AUDIO,20230418,4,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1409496001,"Yoshio Inoue - Kazeno Oribasutoro"
Japan,1454643219,AUDIO,20230418,3,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1454643219,"Mrs. GREEN APPLE - Romanticism"
Japan,953420439,AUDIO,20230418,4,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,953420439,"ONE OK ROCK - Paper Planes"
Japan,1451567755,AUDIO,20230418,3,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1451567755,"back number - Kimino Koibitoni Nattara"
Japan,1677501760,AUDIO,20230418,22,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,1677501760,"Yuuri - メリーゴーランド"
Japan,526022834,AUDIO,20230418,3,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,526022834,"ONE OK ROCK - Liar"
Japan,953420425,AUDIO,20230418,3,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,953420425,"ONE OK ROCK - Cry out"
Japan,314669812,AUDIO,20230419,"12, 14",838416,PLAYBACK_MANUALLY_PAUSED,IPHONE,3,0,false,314669812,"Ryuichi Sakamoto - Merry Christmas Mr.Lawrence (live_2009_4_29)"
Japan,1545098596,AUDIO,20230419,12,582084,TRACK_SKIPPED_FORWARDS,IPHONE,2,1,false,1545098596,"Yorushika - Spring Thief"
Japan,1677501760,AUDIO,20230419,"6, 7",506566,OTHER,IPHONE,2,0,false,1677501760,"Yuuri - メリーゴーランド"
Japan,1677500758,AUDIO,20230419,"6, 12",477600,NATURAL_END_OF_TRACK,IPHONE,2,0,false,1677500758,"Yuuri - アダムとイブ"
Japan,1677500766,AUDIO,20230419,"6, 7",371866,NATURAL_END_OF_TRACK,IPHONE,2,0,false,1677500766,"Yuuri - ライラ"
Japan,1193701400,AUDIO,20230419,3,263400,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1193701400,"Ed Sheeran - Perfect"
Japan,1677500773,AUDIO,20230419,6,258187,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1677500773,"Yuuri - ガリレオは恋をする"
Japan,1147252591,AUDIO,20230419,"3, 12",247546,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,2,2,false,1147252591,"James Arthur - Say You Won't Let Go"
Japan,1677500594,AUDIO,20230419,6,234747,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1677500594,"Yuuri - クリスマスイブ"
Japan,1677500775,AUDIO,20230419,6,231413,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1677500775,"Yuuri - おにごっこ"
Japan,1677500584,AUDIO,20230419,6,228760,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1677500584,"Yuuri - ビリミリオン"
Japan,1677500749,AUDIO,20230419,6,226093,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1677500749,"Yuuri - 恋人じゃなくなった日"
Japan,1409495220,AUDIO,20230419,3,211991,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,1,1,false,1409495220,"Yoshio Inoue - A Piece of Happiness"
Japan,1677501609,AUDIO,20230419,6,201640,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1677501609,"Yuuri - タイムマシン"
Japan,1677500750,AUDIO,20230419,"6, 12",198893,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,1,1,false,1677500750,"Yuuri - アストロノーツ"
Japan,1677500764,AUDIO,20230419,"3, 6, 11",194827,NATURAL_END_OF_TRACK,IPHONE,1,3,false,1677500764,"Yuuri - ヒーローの居ない街"
Japan,1677501748,AUDIO,20230419,6,187587,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1677501748,"Yuuri - 告白直前酸欠状態"
Japan,1677501597,AUDIO,20230419,6,181653,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1677501597,"Yuuri - フロントライン (feat. BAK & YO_CO)"
Japan,1677501592,AUDIO,20230419,6,167867,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1677501592,"Yuuri - うぉ"
Japan,1388625329,AUDIO,20230419,3,160762,PLAYBACK_MANUALLY_PAUSED,IPHONE,1,0,false,1388625329,"Netta - Toy"
Japan,1643882797,AUDIO,20230419,3,97707,PLAYBACK_MANUALLY_PAUSED,IPHONE,1,0,false,1643882797,"ONE OK ROCK - Renegades (International Version)"
Japan,1465042024,AUDIO,20230419,3,45652,PLAYBACK_MANUALLY_PAUSED,IPHONE,1,0,false,1465042024,"Kyu Sakamoto - Miagete Goran Yoru No Hoshi Wo"
Japan,1651797584,AUDIO,20230419,3,43079,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,1,1,false,1651797584,"Yoshio Inoue - A Quiet Night"
Japan,1440357191,AUDIO,20230419,3,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1440357191,"Yoshio Inoue - Every Story Is a Love Story (Live / 2016)"
Japan,1457887831,AUDIO,20230419,3,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1457887831,"Yoshio Inoue - To the Fairies They Draw Near, Pt. 2"
Japan,953420440,AUDIO,20230419,3,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,953420440,"ONE OK ROCK - Good Goodbye"
Japan,1675222140,AUDIO,20230419,3,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,1675222140,"Yoshio Inoue - Diary"
Japan,1538114974,AUDIO,20230419,3,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1538114974,"King Gnu - The hole"
Japan,1440849947,AUDIO,20230419,3,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1440849947,"Ariana Grande - Daydreamin'"
Japan,1675222138,AUDIO,20230419,3,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,1675222138,"Yoshio Inoue - Angel and Devil"
Japan,1631260957,AUDIO,20230420,"3, 4",2497497,TRACK_SKIPPED_FORWARDS,IPHONE,14,1,false,1631260957,"ONE OK ROCK - Mad World"
Japan,1599542732,AUDIO,20230420,"9, 10",465352,NATURAL_END_OF_TRACK,IPHONE,2,1,false,1599542732,"Yuuri - ミザリー"
Japan,605689010,AUDIO,20230420,22,292733,NATURAL_END_OF_TRACK,IPHONE,1,0,false,605689010,"ONE OK ROCK - The Beginning"
Japan,1534620183,AUDIO,20230420,9,285447,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1534620183,"Yuuri - Dried Flower"
Japan,605689019,AUDIO,20230420,23,276640,NATURAL_END_OF_TRACK,IPHONE,1,0,false,605689019,"ONE OK ROCK - The Same As…"
Japan,1499962852,AUDIO,20230420,10,271853,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1499962852,"Yuuri - かごめ"
Japan,1489118273,AUDIO,20230420,10,271093,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1489118273,"Yuuri - かくれんぼ"
