header,title,titleUrl,subtitles,time,products,activityControls,description,details,channel_name
YouTube,INH CARDS STDPLAN 420643 PurpleandwhiteABtest UGC 16x9 6s A 1 NL NL Jul2025 を視聴しました,https://www.youtube.com/watch?v=IzZkAdP7Gns,,2026-01-06 18:47:08.135000,"[""YouTube""]","[""\u30a6\u30a7\u30d6\u3068\u30a2\u30d7\u30ea\u306e\u30a2\u30af\u30c6\u30a3\u30d3\u30c6\u30a3"", ""YouTube \u306e\u518d\u751f\u5c65\u6b74"", ""YouTube \u306e\u691c\u7d22\u5c65\u6b74""]",19:47 で再生済み,"[{""name"": ""Google \u5e83\u544a\u304b\u3089""}]",Revolut
YouTube,【#2】彩乃は下投げです【CUTIE STREET SHORT DOCUMENTARY】 を視聴しました,https://www.youtube.com/watch?v=BGHLUKAwHHA,"[{""name"": ""CUTIE STREET"", ""url"": ""https://www.youtube.com/channel/UCEz-AFAg3EUKsxraad1puQA""}]",2026-01-06 18:42:36.227000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,CUTIE STREET
YouTube,Shortened: en us language learning journey variants language selector novo 30s vid 1080x1920 12 13 2 を視聴しました,https://www.youtube.com/watch?v=ZUj68p1zDvw,,2026-01-06 18:42:29.080000,"[""YouTube""]","[""\u30a6\u30a7\u30d6\u3068\u30a2\u30d7\u30ea\u306e\u30a2\u30af\u30c6\u30a3\u30d3\u30c6\u30a3"", ""YouTube \u306e\u518d\u751f\u5c65\u6b74"", ""YouTube \u306e\u691c\u7d22\u5c65\u6b74""]",19:42 で再生済み,"[{""name"": ""Google \u5e83\u544a\u304b\u3089""}]",Video ad upload channel for 110-014-9090
YouTube,"【 2025年 衣装まとめ❤️💚 】

LIVEやテレビでの歌唱を
華やかに彩ってくれた衣装達。

2025年、沢山の衣装が仲間入り👗

❤️佐野愛花 💚板倉可奈

▼𝒀𝒐𝒖𝑻𝒖𝒃𝒆チャンネル✨
https://youtube.com/@cutie_street?si=GO3cCwn1KWQG83SX

#CUTIESTREET #きゅーすと 
#KAWAIIMAKER #きゅーてすと を表示しました",https://www.youtube.com/post/UgkxQyms9MHcnTIj1Mrd_k-gx9M4t5LV_FKj,"[{""name"": ""CUTIE STREET"", ""url"": ""https://www.youtube.com/channel/UCEz-AFAg3EUKsxraad1puQA""}]",2026-01-06 18:42:07.074000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,error
YouTube,"困ったさん

🌸サクラバハルカ

Zipper
amzn.to/47L0u4Y

#CUTIESTREET #きゅーすと 
#KAWAIIMAKER #きゅーてすと を表示しました",https://www.youtube.com/post/UgkxiVBgKYO0PMfw8oWPD59MJHLntRcmCvAP,"[{""name"": ""CUTIE STREET"", ""url"": ""https://www.youtube.com/channel/UCEz-AFAg3EUKsxraad1puQA""}]",2026-01-06 18:42:07.074000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,error
YouTube,"【#きゅーすとだいありー #2】
https://youtu.be/BGHLUKAwHHA

#2  『彩乃は下投げです』

SHORT DOCUMENTARY企画。

KAWAII MAKERとして、夢に向かって奮闘の毎日。そんな日常から、とあるワンシーンを切り出していく。

オチがある時もない時も
尺が長い時も短い時も
時系列がある時もない時も

CUTIE STREETはずっと生きている。

普段なら世に出ないような
彼女達のリアルを残していく。

映像日記（だいありー）として。

#CUTIESTREET #きゅーすと 
#KAWAIIMAKER #きゅーてすと を表示しました",https://www.youtube.com/post/UgkxKd9KKfzGCYP6M3WB8TEmkw2k1OqG7eT6,"[{""name"": ""CUTIE STREET"", ""url"": ""https://www.youtube.com/channel/UCEz-AFAg3EUKsxraad1puQA""}]",2026-01-06 18:42:07.074000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,error
YouTube,「ブラッシュアップライフ第4話」「巻きたい」という気持ちが現場を動かす。大渋滞を乗り越えて撮影を３時間早めた、チームの奇跡 を視聴しました,https://www.youtube.com/watch?v=R9TifDxN6Nw,"[{""name"": ""N\u00e1ng T\u1ea1"", ""url"": ""https://www.youtube.com/channel/UC4sej9STiiFzxM4sHsUS1qg""}]",2026-01-06 11:28:48.024000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,Náng Tạ
YouTube,きゅーてすとっさんへお誕生日おめでとうございます！#cutiestreet #かわいいだけじゃだめですか #きゅーすと #お祝い #川本笑瑠 さん#真鍋凪咲 さん を視聴しました,https://www.youtube.com/watch?v=oYxKU36cFJY,"[{""name"": ""\u307f\u3084\u3063\u3061"", ""url"": ""https://www.youtube.com/channel/UCYABcHUQWX65t3Whx5ggTfw""}]",2026-01-06 11:28:20.266000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,みやっち
YouTube,https://www.youtube.com/watch?v=Xa5has1CGEo を視聴しました,https://www.youtube.com/watch?v=Xa5has1CGEo,,2026-01-06 11:27:24.925000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,error
YouTube,【夫が寝たあとに】初公開！ちゃんみなの育児姿 #夫が寝たあとに #藤本美貴 #ミキティ #横澤夏子#ちゃんみな #shorts を視聴しました,https://www.youtube.com/watch?v=VqFPLkQmY1o,"[{""name"": ""\u592b\u304c\u5bdd\u305f\u3042\u3068\u306b\u3010\u516c\u5f0f\u3011"", ""url"": ""https://www.youtube.com/channel/UC09hthLsb6suAwttk_YK5Eg""}]",2026-01-06 11:26:28.642000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,夫が寝たあとに【公式】
YouTube,【G63なのに！】 リセールが良い秘密...グランドエディション入荷！ を視聴しました,https://www.youtube.com/watch?v=9TLCcgEIuTM,"[{""name"": ""MARUGEN -G\u30af\u30e9\u30b9\u5c02\u9580\u5e97-"", ""url"": ""https://www.youtube.com/channel/UC_L1xKhMWCTiYW0NNUetoew""}]",2026-01-06 11:26:27.545000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,MARUGEN -Gクラス専門店-
YouTube,北斗嬉しそう？？年末に特大きょもほくをありがとう🖤🩷#きょもほく#京本大我#松村北斗#sixtones #fyp を視聴しました,https://www.youtube.com/watch?v=v7i-rnav7Vo,"[{""name"": ""yuan"", ""url"": ""https://www.youtube.com/channel/UCM1atRyuh6EElXTUxvhYY9A""}]",2026-01-06 11:26:24.924000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,yuamnnn
YouTube,Shortened: 何世杰10 を視聴しました,https://www.youtube.com/watch?v=bqmnhS9vI08,,2026-01-06 11:26:23.542000,"[""YouTube""]","[""\u30a6\u30a7\u30d6\u3068\u30a2\u30d7\u30ea\u306e\u30a2\u30af\u30c6\u30a3\u30d3\u30c6\u30a3"", ""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,"[{""name"": ""Google \u5e83\u544a\u304b\u3089""}]",Video ad upload channel for 311-099-9752
YouTube,https://www.youtube.com/watch?v=4W6vihz1-64 を視聴しました,https://www.youtube.com/watch?v=4W6vihz1-64,,2026-01-06 11:26:10.246000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,error
YouTube,狩野英孝が天才だと分かる瞬間w#お笑い #すごい #shorts を視聴しました,https://www.youtube.com/watch?v=9ibUyWv6RqA,"[{""name"": ""\u30c8\u30e0\u306e\u30a8\u30b5"", ""url"": ""https://www.youtube.com/channel/UCDlainOS2922JUjSUz4KDKw""}]",2026-01-06 11:25:24.452000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,トムのエサ
YouTube,最高に熱い”最高の2人”全日本大学駅伝を走り終えた2人の漢＃陸上＃箱根駅伝＃全日本大学駅伝＃おすすめ＃駅伝＃感動＃青山学院大学#shorts を視聴しました,https://www.youtube.com/watch?v=NPuqq8KIn-s,"[{""name"": ""\u30b5\u30ab\u30a6-SAKAU-"", ""url"": ""https://www.youtube.com/channel/UC7vuxqS6O1hUP81cPl1iy8g""}]",2026-01-06 11:25:22.223000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,サカウ-SAKAU-
YouTube,ポッパー？板倉可奈 #CUTIESTREET #きゅーすとのうた を視聴しました,https://www.youtube.com/watch?v=v684bGPj6bs,"[{""name"": ""CUTIE STREET"", ""url"": ""https://www.youtube.com/channel/UCEz-AFAg3EUKsxraad1puQA""}]",2026-01-06 11:25:20.122000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,CUTIE STREET
YouTube,NL 0000887 FAMILY COOKING Speekly Anouk Hook2 2 2551 Video UGC 9x16 を視聴しました,https://www.youtube.com/watch?v=zbUkTxnkUCA,,2026-01-06 11:25:18.649000,"[""YouTube""]","[""\u30a6\u30a7\u30d6\u3068\u30a2\u30d7\u30ea\u306e\u30a2\u30af\u30c6\u30a3\u30d3\u30c6\u30a3"", ""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,"[{""name"": ""Google \u5e83\u544a\u304b\u3089""}]",Picnic
YouTube,男性陣耳塞いでください！！＃ちゃんみな＃YURI＃Tiger＃ノノガ＃SKY-HI＃HANA を視聴しました,https://www.youtube.com/watch?v=jr8gFNfweQo,"[{""name"": ""\u3089\u3089"", ""url"": ""https://www.youtube.com/channel/UCENzgTmV0AIN5RWz-m7x3XQ""}]",2026-01-06 11:25:17.281000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,らら
YouTube,#PR @YouTubeJapan  特別コラボ企画！！【#おもしろコメント拾ってみた 💬】マグネシウムに水をかけたら大爆発するって本当！？ #実験 #Shorts を視聴しました,https://www.youtube.com/watch?v=STLx0ph8Xmc,"[{""name"": ""\u3059\u3057\u3089\u30fc\u3081\u3093\u300a\u308a\u304f\u300b"", ""url"": ""https://www.youtube.com/channel/UCljYHFazflmGaDr5Lo90KmA""}]",2026-01-06 11:23:30.670000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,すしらーめん《りく》
YouTube,先輩のライブを見て感動する後輩達#すごい #最高のシーン #感動 #shorts を視聴しました,https://www.youtube.com/watch?v=GuDSok4i83E,"[{""name"": ""\u30c8\u30e0\u306e\u30a8\u30b5"", ""url"": ""https://www.youtube.com/channel/UCDlainOS2922JUjSUz4KDKw""}]",2026-01-06 11:23:28.264000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,トムのエサ
YouTube,ケンティーからのLINE#sixtones #shorts を視聴しました,https://www.youtube.com/watch?v=3jLvbtXQG7k,"[{""name"": ""\u30a2\u30a4\u30c9\u30eb\u5927\u597d\u304d\u56f3\u9451"", ""url"": ""https://www.youtube.com/channel/UCAtoeb-wP2lEP7XQcrcICow""}]",2026-01-06 11:23:22.584000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,アイドル大好き図鑑
YouTube,スイーツか本物を当てるゲームでまさかの…#雑学 #shorts #スイーツ を視聴しました,https://www.youtube.com/watch?v=cISfU4fa710,"[{""name"": ""\u3057\u3083\u3044\u306b\u30fc!"", ""url"": ""https://www.youtube.com/channel/UC0GWXepz3mpwisfAFwRwcsw""}]",2026-01-06 11:23:20.986000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,しゃいにー!
YouTube,【嵐】松潤の腹筋崩壊まとめ #嵐 #松本潤 #shorts を視聴しました,https://www.youtube.com/watch?v=UklqxiaxECw,"[{""name"": ""\u3044\u3044\u306d\u304c\u597d\u7269\u3055\u3093"", ""url"": ""https://www.youtube.com/channel/UCNro-n_AlHg3TEYMbzWr-yA""}]",2026-01-06 11:23:15.464000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,いいねが好物さん
YouTube,GOF3D7666_EN_FZAI解说-切冰冻三文鱼-渔网捕鱼切割_1080x1920 を視聴しました,https://www.youtube.com/watch?v=7gS74vc2sYY,,2026-01-06 11:23:10.730000,"[""YouTube""]","[""\u30a6\u30a7\u30d6\u3068\u30a2\u30d7\u30ea\u306e\u30a2\u30af\u30c6\u30a3\u30d3\u30c6\u30a3"", ""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,"[{""name"": ""Google \u5e83\u544a\u304b\u3089""}]",Whiteout Survival
YouTube,誰よりも教習所にいた風磨くん💜#timelesz #菊池風磨 #shortvideo を視聴しました,https://www.youtube.com/watch?v=gbtuRUmh82A,"[{""name"": ""\u305f\u3044\u3080\u308c\u3059\u307e\u30fc\u30fc\u3093"", ""url"": ""https://www.youtube.com/channel/UC1LLiAUjd9cbgqqwFXdlS-g""}]",2026-01-06 11:22:29.020000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,たいむれすまーーん
YouTube,🌟🎍𝟐𝟎𝟐𝟔は、MORE STARこの9人で「馬九行久(うまくいく)」❣️一緒に駆け抜けよう⛩️🐎💫 #morestar #もあすた #kawaiilab #ダンス を視聴しました,https://www.youtube.com/watch?v=fx4UXx1SKAs,"[{""name"": ""MORE STAR"", ""url"": ""https://www.youtube.com/channel/UCBkLxz038AbxBA8CMw6o9oA""}]",2026-01-06 11:22:25.505000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,MORE STAR
YouTube,向井康二バラエティーの神降臨の瞬間w #面白い #バラエティー #スター #shorts を視聴しました,https://www.youtube.com/watch?v=iel5qNJdE1E,"[{""name"": ""\u548c\u98a8\u30ec\u30b8\u30e3\u30fc\u90e8"", ""url"": ""https://www.youtube.com/channel/UCV_0JJdS19Eaz4Ocz1KSoHg""}]",2026-01-06 11:21:26.881000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,和風レジャー部
YouTube,https://www.youtube.com/watch?v=plGFXq6jXwk を視聴しました,https://www.youtube.com/watch?v=plGFXq6jXwk,,2026-01-06 11:20:04.935000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,error
YouTube,広告かと思った #板倉可奈 #佐野愛花 #CUTIESTREET を視聴しました,https://www.youtube.com/watch?v=crAFuSDTbvw,"[{""name"": ""CUTIE STREET"", ""url"": ""https://www.youtube.com/channel/UCEz-AFAg3EUKsxraad1puQA""}]",2026-01-06 11:20:01.944000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,CUTIE STREET
YouTube,京本大我と田中樹の可愛すぎエピソード5選 #京本大我 #田中樹 #sixtones #ストーンズ #ジャニーズ を視聴しました,https://www.youtube.com/watch?v=tPuCji0V4Cw,"[{""name"": ""\u3057\u308d\u306d\u3053\u306e\u30b8\u30e3\u30cb\u30fc\u30ba\u90e8\u5c4b"", ""url"": ""https://www.youtube.com/channel/UC2og0VnT47-gkGM6P3gwDMQ""}]",2026-01-06 11:18:01.343000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,しろねこのジャニーズ部屋
YouTube,アマゾン森本【ブラジル縦断旅〜＃1】日本からの出発~その１ を視聴しました,https://www.youtube.com/watch?v=GIt4b4p9oJw,"[{""name"": ""\u30a2\u30de\u30be\u30f3\u68ee\u672c\u30c1\u30e3\u30f3\u30cd\u30eb"", ""url"": ""https://www.youtube.com/channel/UCl_2lY1kI-6p9DO5-94RJ5A""}]",2026-01-06 11:17:58.903000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,アマゾン森本チャンネル
YouTube,間宮くんアリツア当選#sixtones #shorts を視聴しました,https://www.youtube.com/watch?v=2v5rMwK9lxM,"[{""name"": ""\u30a2\u30a4\u30c9\u30eb\u5927\u597d\u304d\u56f3\u9451"", ""url"": ""https://www.youtube.com/channel/UCAtoeb-wP2lEP7XQcrcICow""}]",2026-01-06 11:16:42.902000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,アイドル大好き図鑑
YouTube,NL-NL | D7637 | Blank Again | Mix | Buyer | 9x16 | 10s | .mp4 を視聴しました,https://www.youtube.com/watch?v=zjF8ng_wwpU,,2026-01-06 11:16:41.227000,"[""YouTube""]","[""\u30a6\u30a7\u30d6\u3068\u30a2\u30d7\u30ea\u306e\u30a2\u30af\u30c6\u30a3\u30d3\u30c6\u30a3"", ""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,"[{""name"": ""Google \u5e83\u544a\u304b\u3089""}]",Vinted
YouTube,https://www.youtube.com/watch?v=rTz5hJzuUWw を視聴しました,https://www.youtube.com/watch?v=rTz5hJzuUWw,,2026-01-06 11:14:58.318000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,error
YouTube,SixTONESってこんな喋るの？？笑#sixtones  #ジェシー #京本大我 #松村北斗 #髙地優吾 #森本慎太郎 #田中樹 #しょうチャンネル を視聴しました,https://www.youtube.com/watch?v=_K4zvkIxxzo,"[{""name"": ""6\u3064\u306e\u97f3\u8272"", ""url"": ""https://www.youtube.com/channel/UC69LxlL4ZTFGm6zfFNVagog""}]",2026-01-06 11:12:49.720000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,6つの音色
YouTube,#京本大我 主演『憧れの作家は人間じゃありませんでした』コメント到着💭 を視聴しました,https://www.youtube.com/watch?v=MWIpzgB9z-c,"[{""name"": ""Storm FILM Official"", ""url"": ""https://www.youtube.com/channel/UCzDM-Rh69mT7I5vK3ipPb3A""}]",2026-01-06 11:10:08.023000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,Storm FILM Official
YouTube,SixTONES 髙地優吾がビビりすぎて謎の覚醒！『俺を怒らせたらどうなるか見せてやろう』【新幹線０号】 を視聴しました,https://www.youtube.com/watch?v=RpkcoQ8LXGc,"[{""name"": ""\u653e\u8ab2\u5f8c GAMING LIFE"", ""url"": ""https://www.youtube.com/channel/UCvmTVIw2ZCJg49XHR0OoSAg""}]",2026-01-05 17:18:27.609000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,放課後 GAMING LIFE
YouTube,Learn piano with flowkey を視聴しました,https://www.youtube.com/watch?v=BlBt8-xPiiE,,2026-01-05 17:18:19.874000,"[""YouTube""]","[""\u30a6\u30a7\u30d6\u3068\u30a2\u30d7\u30ea\u306e\u30a2\u30af\u30c6\u30a3\u30d3\u30c6\u30a3"", ""YouTube \u306e\u518d\u751f\u5c65\u6b74"", ""YouTube \u306e\u691c\u7d22\u5c65\u6b74""]",18:18 で再生済み,"[{""name"": ""Google \u5e83\u544a\u304b\u3089""}]",flowkey – Learn piano
YouTube,Shortened: en us language learning journey variants language selector novo 30s vid 1080x1920 12 13 2 を視聴しました,https://www.youtube.com/watch?v=ZUj68p1zDvw,,2026-01-05 17:18:13.398000,"[""YouTube""]","[""\u30a6\u30a7\u30d6\u3068\u30a2\u30d7\u30ea\u306e\u30a2\u30af\u30c6\u30a3\u30d3\u30c6\u30a3"", ""YouTube \u306e\u518d\u751f\u5c65\u6b74"", ""YouTube \u306e\u691c\u7d22\u5c65\u6b74""]",18:18 で再生済み,"[{""name"": ""Google \u5e83\u544a\u304b\u3089""}]",Video ad upload channel for 110-014-9090
YouTube,冰瓶子 を視聴しました,https://www.youtube.com/watch?v=hWxc1oMYhHo,,2026-01-04 21:54:46.053000,"[""YouTube""]","[""\u30a6\u30a7\u30d6\u3068\u30a2\u30d7\u30ea\u306e\u30a2\u30af\u30c6\u30a3\u30d3\u30c6\u30a3"", ""YouTube \u306e\u518d\u751f\u5c65\u6b74"", ""YouTube \u306e\u691c\u7d22\u5c65\u6b74""]",22:54 で再生済み,"[{""name"": ""Google \u5e83\u544a\u304b\u3089""}]",Games Kid
YouTube,Vertical: 25 08 CleanerApp FallInto video V3  1920x1080 34s EN ZenkoArtsiom を視聴しました,https://www.youtube.com/watch?v=23-r3-xEDAU,,2026-01-04 21:49:09.645000,"[""YouTube""]","[""\u30a6\u30a7\u30d6\u3068\u30a2\u30d7\u30ea\u306e\u30a2\u30af\u30c6\u30a3\u30d3\u30c6\u30a3"", ""YouTube \u306e\u518d\u751f\u5c65\u6b74"", ""YouTube \u306e\u691c\u7d22\u5c65\u6b74""]",22:49 で再生済み,"[{""name"": ""Google \u5e83\u544a\u304b\u3089""}]",Video ad upload channel
YouTube,Shortened: en us smec animated career variant subtitles vo 30s vid 1920x1080 12 13 2024 を視聴しました,https://www.youtube.com/watch?v=JttriFT-15I,,2026-01-04 21:41:58.597000,"[""YouTube""]","[""\u30a6\u30a7\u30d6\u3068\u30a2\u30d7\u30ea\u306e\u30a2\u30af\u30c6\u30a3\u30d3\u30c6\u30a3"", ""YouTube \u306e\u518d\u751f\u5c65\u6b74"", ""YouTube \u306e\u691c\u7d22\u5c65\u6b74""]",22:41 で再生済み,"[{""name"": ""Google \u5e83\u544a\u304b\u3089""}]",Video ad upload channel for 110-014-9090
YouTube,"コロ助とブタゴリラが着いたのはパンダの檻🐼⁉️
🚀キテレツ大百科動画更新🚀

「大当り! 宝くじでパンダと３千万円!?」
を公開しました！

🔻あらすじ
引き換え期限が切れた3千万円の宝くじを諦めきれないブタゴリラは、英一の目をを盗み、コロ助と航時機で過去へ戻るが、着いたのはパンダの檻だった。

今すぐチェック👇
https://youtu.be/ioyN_GPhgpQ

📺アニメ『ドラえもん』はテレビ朝日系列 毎週土曜ごご5時から放送中！

✅『ドラえもんTV』では、1,400話以上見放題！
https://douga.tv-asahi.co.jp/plan/doraemon

#キテレツ大百科 #Kiteretsu #パンダ を表示しました",https://www.youtube.com/post/Ugkxdu1DgvvvSd8bbrWeIGoYzpBNasOS55Nw,"[{""name"": ""\u3010\u516c\u5f0f\u3011\u30c9\u30e9\u3048\u3082\u3093 / \u85e4\u5b50\u30fbF\u30fb\u4e0d\u4e8c\u96c4\u30c1\u30e3\u30f3\u30cd\u30eb"", ""url"": ""https://www.youtube.com/channel/UChX6YTx96D5yEW7EUD7KdZQ""}]",2026-01-04 21:41:53.770000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,error
YouTube,SixTONES - JAPONICA STYLE [English Ver.] (Lyric Video) を視聴しました,https://www.youtube.com/watch?v=QB4LWVwDCeg,"[{""name"": ""SixTONES"", ""url"": ""https://www.youtube.com/channel/UCwjAKjycHHT1QzHrQN5Stww""}]",2026-01-04 20:49:58.192000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,SixTONES
YouTube,黒磯がしんのすけ家で家政婦をしている #クレヨンしんちゃん #コントチャンネル #アニメ  #動漫 を視聴しました,https://www.youtube.com/watch?v=xCgCyh_wblI,"[{""name"": ""\u91ce\u539f\u5bb6\u30d5\u30a1\u30df\u30ea\u30fc\u30e9\u30d6"", ""url"": ""https://www.youtube.com/channel/UCaUioEqNjDSWKoeYRPLD8gg""}]",2026-01-04 19:32:46.382000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,野原家ファミリーラブ
YouTube,SixTONES ANN We are SixTONES！！第4弾 を視聴しました,https://www.youtube.com/watch?v=o7byXxExWFQ,"[{""name"": ""\u3061\u3048\u306e\u308f"", ""url"": ""https://www.youtube.com/channel/UCX7b2oA1iBPs1y0ZN0V3z9g""}]",2026-01-04 19:32:45.055000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,ちえのわ
YouTube,"ファントムシータ - ウタカタララバイ, キミと××××したいだけ, レディメイド, おともだち / THE FIRST TAKE を視聴しました",https://www.youtube.com/watch?v=LgjQX5fLStc,"[{""name"": ""THE FIRST TAKE"", ""url"": ""https://www.youtube.com/channel/UC9zY_E8mcAo_Oq772LEZq8Q""}]",2026-01-04 19:32:43.393000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,THE FIRST TAKE
YouTube,可愛すぎて胸が苦しくなるwww を視聴しました,https://www.youtube.com/watch?v=OBxAoMxd3f8,"[{""name"": ""\u52d5\u7269\u597d\u304d\u306e\u70ba\u306e\u52d5\u753b"", ""url"": ""https://www.youtube.com/channel/UC44e1BPvMG2QewdA-QQ1DvQ""}]",2026-01-04 19:32:42.057000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,動物好きの為の動画
YouTube,”もう一回”観たくなるシーン映画『ファーストキス　1ST KISS』大ヒット上映中 #shorts を視聴しました,https://www.youtube.com/watch?v=4Ucz6Z-CO-M,"[{""name"": ""\u6771\u5b9dMOVIE\u30c1\u30e3\u30f3\u30cd\u30eb"", ""url"": ""https://www.youtube.com/channel/UCTDMT3aL30noTVFgNPA9XtQ""}]",2026-01-04 19:31:54.760000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,東宝MOVIEチャンネル
YouTube,海外でバズったディズニーキャラの神ファンサTOP5 を視聴しました,https://www.youtube.com/watch?v=c2eG0isExFk,"[{""name"": ""\u30ef\u30fc\u30eb\u30c9\u30cf\u30c3\u30af"", ""url"": ""https://www.youtube.com/channel/UCpINXzgnom9unyFKq2u7aQg""}]",2026-01-04 19:31:52.441000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,ワールドハック
YouTube,【真顔ダチャレンジ】こんな遊び方はいかが？😐#もっとキラッと #MORESTAR #もあすた #KAWAIIlAB #カワラボ を視聴しました,https://www.youtube.com/watch?v=rILcCxxtNb8,"[{""name"": ""MORE STAR"", ""url"": ""https://www.youtube.com/channel/UCBkLxz038AbxBA8CMw6o9oA""}]",2026-01-04 19:31:51.235000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,MORE STAR
YouTube,【英語】ｷﾁﾝﾚﾓﾝﾍﾟｯﾊﾟｰﾛｰｽﾄ選手権#ふるっぱー #切り抜き #ショート #fruitszipper #櫻井優衣 #松本かれん #月足天音 #鎮西寿々歌 #仲川瑠夏 #早瀬ノエル #真中まな を視聴しました,https://www.youtube.com/watch?v=lIK4QGXOyB4,"[{""name"": ""\u3075\u308b\u3063\u3071\u30fc\u611b\u6ea2\u308cch\u3010\u4e00\u77ac\u3067\u597d\u304d\u306b\u306a\u308bFRUITSZIPPER\u3011"", ""url"": ""https://www.youtube.com/channel/UC00zCgXuk3i3oyYzcGUOxxQ""}]",2026-01-04 19:31:49.299000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,ふるっぱー愛溢れch【一瞬で好きになるFRUITSZIPPER】
YouTube,ビジュ全盛期#ミセスグリーンアップル #青と夏 #大森元貴 #おしら#しらスタ#Mrs. GREEN APPLE を視聴しました,https://www.youtube.com/watch?v=ap-m7rlOxX8,"[{""name"": ""\u9752\u30ea\u30f3\u30b4\u5a66\u4eba10bit"", ""url"": ""https://www.youtube.com/channel/UCjW-knFYJfYDv2F1eN1vFYQ""}]",2026-01-04 19:31:47.378000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,青リンゴ婦人10bit
YouTube,鉄腕DASHにミタゾノさん #松岡昌宏 #TOKIO #アイドル  #ジャニーズ を視聴しました,https://www.youtube.com/watch?v=T_bbSy4hlfs,"[{""name"": ""\u30a2\u30a4\u30c9\u30eb\u30a2\u30c3\u30d72025"", ""url"": ""https://www.youtube.com/channel/UCroTrlsCnAk4u6w975xGSOQ""}]",2026-01-04 19:31:33.837000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,アイドルアップ2025
