Country,Track Identifier,Media type,Date Played,Hours,Play Duration Milliseconds,End Reason Type,Source Type,Play Count,Skip Count,Ignore For Recommendations,Track Reference,Track Description,Date Played_parsed
Japan,1374960909,AUDIO,20260114,18,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1374960909.0,Mr.Children - Kurumanonakadekakurete Kisswo Shiyou,2026-01-14
Japan,1845300170,AUDIO,20260114,18,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1845300170.0,Mr.Children - Documentary Film (Remastering 2022),2026-01-14
Japan,1375007483,AUDIO,20260114,18,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1375007483.0,Mr.Children - Hitsuji Hoeru,2026-01-14
Japan,1375010173,AUDIO,20260114,18,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1375010173.0,Mr.Children - Machine Gun Wo Buppanase,2026-01-14
Japan,1511080461,AUDIO,20260114,18,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1511080461.0,RADWIMPS - Hekkushun,2026-01-14
Japan,1537214263,AUDIO,20260114,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1537214263.0,Fujii Kaze - Seishun Sick,2026-01-14
Japan,1374996523,AUDIO,20260114,18,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1374996523.0,Mr.Children - Tenohira,2026-01-14
Japan,1374928845,AUDIO,20260114,18,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1374928845.0,Mr.Children - Worlds End,2026-01-14
Japan,1442914476,AUDIO,20260114,18,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1442914476.0,RADWIMPS - Yumebanchi,2026-01-14
Japan,1375030701,AUDIO,20260114,18,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1375030701.0,Mr.Children - Rock'n Roll Waikiteiru,2026-01-14
Japan,1845313610,AUDIO,20260114,18,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,3,False,1845313610.0,Mr.Children - I Miss You,2026-01-14
Japan,219081248,AUDIO,20260114,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,219081248.0,Aerosmith - Theme from Spider-Man,2026-01-14
Japan,1511080197,AUDIO,20260114,18,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1511080197.0,RADWIMPS - Yayu,2026-01-14
Japan,1631114318,AUDIO,20260114,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1631114318.0,ONE OK ROCK - Save Yourself (International Version),2026-01-14
Japan,1374952545,AUDIO,20260114,18,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1374952545.0,Mr.Children - Waltz,2026-01-14
Japan,1375027166,AUDIO,20260114,18,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1375027166.0,Mr.Children - Not Found,2026-01-14
Japan,1375007485,AUDIO,20260114,18,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1375007485.0,Mr.Children - Gift,2026-01-14
Japan,1447932349,AUDIO,20260114,18,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1447932349.0,"Mr.Children - Uminite,Kokorohahadakaninaritagaru",2026-01-14
Japan,1845298778,AUDIO,20260114,18,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1845298778.0,Mr.Children - REM (Remastering 2022),2026-01-14
Japan,1375030703,AUDIO,20260114,18,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1375030703.0,Mr.Children - Ao,2026-01-14
Japan,1375049972,AUDIO,20260114,18,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1375049972.0,Mr.Children - Shirushi,2026-01-14
Japan,1511079716,AUDIO,20260114,18,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1511079716.0,RADWIMPS - Gogatsu No Hae,2026-01-14
Japan,1511079533,AUDIO,20260114,18,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1511079533.0,RADWIMPS - Futarigoto,2026-01-14
Japan,1374950946,AUDIO,20260114,18,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1374950946.0,Mr.Children - Tomorrow Never Knows,2026-01-14
Japan,1694456912,AUDIO,20260114,18,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1694456912.0,RADWIMPS - DAI-DAN-EN (feat. Zorn),2026-01-14
Japan,1511080463,AUDIO,20260114,18,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1511080463.0,RADWIMPS - Tremolo,2026-01-14
Japan,1375007484,AUDIO,20260114,18,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1375007484.0,Mr.Children - Kazetohoshitomebiusunowa,2026-01-14
Japan,1375007474,AUDIO,20260114,18,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1375007474.0,Mr.Children - Hanabi,2026-01-14
Japan,1511080200,AUDIO,20260114,18,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1511080200.0,RADWIMPS - Hotaru,2026-01-14
Japan,1375049969,AUDIO,20260114,18,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1375049969.0,Mr.Children - Fake,2026-01-14
Japan,1511080485,AUDIO,20260114,18,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1511080485.0,RADWIMPS - me me she,2026-01-14
Japan,1374994314,AUDIO,20260114,18,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1374994314.0,Mr.Children - Innocent World,2026-01-14
Japan,1845313619,AUDIO,20260114,18,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1845313619.0,Mr.Children - Kemonomichi,2026-01-14
Japan,1374940058,AUDIO,20260114,18,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1374940058.0,Mr.Children - Image,2026-01-14
Japan,1538262392,AUDIO,20260114,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1538262392.0,Kana Nishino - Always,2026-01-14
Japan,1837660172,AUDIO,20260114,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1837660172.0,CANDY TUNE - 永遠Twilight,2026-01-14
Japan,1778612734,AUDIO,20260114,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1778612734.0,Hey! Say! JUMP - シャッターチャンス,2026-01-14
Japan,1374987914,AUDIO,20260114,18,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1374987914.0,Mr.Children - Drawing,2026-01-14
Japan,1374987913,AUDIO,20260114,18,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1374987913.0,Mr.Children - UFO,2026-01-14
Japan,1374964045,AUDIO,20260114,18,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1374964045.0,Mr.Children - Kurumi (Studio Live),2026-01-14
Japan,1611482693,AUDIO,20260114,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1611482693.0,Fujii Kaze - Hedemo Ne-Yo (LASA edit),2026-01-14
Japan,1374924286,AUDIO,20260114,18,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1374924286.0,Mr.Children - I'll Be,2026-01-14
Japan,1417013554,AUDIO,20260114,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1417013554.0,Nissy - トリコ,2026-01-14
Japan,1511078898,AUDIO,20260114,18,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1511078898.0,RADWIMPS - Kyoshinsho,2026-01-14
Japan,1374996528,AUDIO,20260114,18,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1374996528.0,Mr.Children - Karakazenokaerimichi,2026-01-14
Japan,1583560893,AUDIO,20260114,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1583560893.0,Fujii Kaze - MO-EH-YO (Ignite),2026-01-14
Japan,468971341,AUDIO,20260114,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,468971341.0,Slovak Radio Symphony Orchestra & Uwe Mund - ワルキューレの騎行,2026-01-14
Japan,1774658695,AUDIO,20260114,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1774658695.0,Travis Japan - Thrill,2026-01-14
Japan,1436920315,AUDIO,20260114,13,0,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,IPHONE,0,1,False,1436920315.0,"James Monroe Iglehart, Adam Jacobs & The Original Broadway Cast of Aladdin - Friend Like Me",2026-01-14
Japan,1845298781,AUDIO,20260114,18,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1845298781.0,Mr.Children - End Of The Day (Remastering 2022),2026-01-14
Japan,1375009925,AUDIO,20260114,18,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,2,False,1375009925.0,Mr.Children - Coelacanth,2026-01-14
Japan,1778614609,AUDIO,20260114,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1778614609.0,Hey! Say! JUMP - White Love,2026-01-14
Japan,1703519797,AUDIO,20260114,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1703519797.0,Fujii Kaze - Workin' Hard,2026-01-14
Japan,1436663566,AUDIO,20260115,20,37455,PLAYBACK_MANUALLY_PAUSED,IPHONE,1,0,False,1436663566.0,Shiki Theatre Company - Friend Like Me (Shiki Theatre Company),2026-01-15
Japan,1436663568,AUDIO,20260115,20,0,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,IPHONE,0,2,False,1436663568.0,Shiki Theatre Company - Prince Ali (Shiki Theatre Company),2026-01-15
Japan,1442662527,AUDIO,20260116,"15, 16",3180656,PLAYBACK_SUSPENDED,IPHONE,10,0,False,1442662527.0,Noriyuki Makihara - Hatomame -Say Hello To The World.-,2026-01-16
Japan,1375049974,AUDIO,20260116,"12, 17",1138100,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,IPHONE,4,1,False,1375049974.0,Mr.Children - Anmarioboetenaiya,2026-01-16
Japan,1374928853,AUDIO,20260116,17,311857,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,IPHONE,1,1,False,1374928853.0,Mr.Children - Sign,2026-01-16
Japan,1804686358,AUDIO,20260116,17,250690,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1804686358.0,CUTIE STREET - かわいいだけじゃだめですか?,2026-01-16
Japan,1839481746,AUDIO,20260116,17,112264,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,False,1839481746.0,"Saucy Dog - Ah,Mou.",2026-01-16
Japan,1765461349,AUDIO,20260116,17,102300,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,IPHONE,1,1,False,1765461349.0,NEWS - weeeek,2026-01-16
Japan,1109986324,AUDIO,20260116,17,98419,PLAYBACK_SUSPENDED,IPHONE,1,0,False,1109986324.0,aiko - カブトムシ,2026-01-16
Japan,1811949264,AUDIO,20260116,5,93695,PLAYBACK_MANUALLY_PAUSED,IPHONE,1,0,False,1811949264.0,SixTONES - JAPONICA STYLE,2026-01-16
Japan,1784410763,AUDIO,20260116,17,69023,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,False,1784410763.0,Kento Nakajima - CANDY ~Can U be my BABY~ (New Vocal Mix 2024),2026-01-16
Japan,1679278167,AUDIO,20260116,17,32027,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,IPHONE,1,1,False,1679278167.0,YOASOBI - アイドル,2026-01-16
Japan,1456437482,AUDIO,20260116,17,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1456437482.0,Cliff Edwards & Disney Studio Chorus - When You Wish Upon a Star,2026-01-16
Japan,1497128291,AUDIO,20260116,17,0,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,IPHONE,0,1,False,1497128291.0,ARASHI - きっと大丈夫,2026-01-16
Japan,1397284956,AUDIO,20260116,17,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1397284956.0,ドリーミング - 勇気りんりん,2026-01-16
Japan,1114675537,AUDIO,20260116,17,0,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,IPHONE,0,1,False,1114675537.0,Sakura Fujiwara - Soup,2026-01-16
Japan,530987161,AUDIO,20260116,22,0,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,IPHONE,0,1,False,530987161.0,Hiroko Ehara - Gavotte,2026-01-16
Japan,309810951,AUDIO,20260116,22,0,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,IPHONE,0,1,False,309810951.0,Kimiyoshi Akiyama - マリア(ガボット),2026-01-16
Japan,1537847115,AUDIO,20260116,17,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1537847115.0,Soushi Sakiyama - 五月雨,2026-01-16
Japan,1560094045,AUDIO,20260116,17,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1560094045.0,B'z - 今夜月の見える丘に,2026-01-16
Japan,494825970,AUDIO,20260116,21,0,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,IPHONE,0,1,False,494825970.0,Maiko - Gavotte (Music Box),2026-01-16
Japan,977092716,AUDIO,20260116,17,0,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,IPHONE,0,1,False,977092716.0,京本政樹 - Hatsuyuki,2026-01-16
Japan,1299856914,AUDIO,20260116,17,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1299856914.0,Hugh Jackman & Zac Efron - The Other Side,2026-01-16
Japan,1728225255,AUDIO,20260116,17,0,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,IPHONE,0,1,False,1728225255.0,Travis Japan - PARTY UP LIKE CRAZY (Bonus Track),2026-01-16
Japan,1538113578,AUDIO,20260116,17,0,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,IPHONE,0,1,False,1538113578.0,Ken Hirai - 僕の心をつくってよ,2026-01-16
Japan,1581935984,AUDIO,20260116,21,0,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,IPHONE,0,1,False,1581935984.0,滝澤 志野 - ジュテ1 ～ガボット～ (2/4 8×4) [管弦楽組曲第3番ニ長調 ガボット],2026-01-16
Japan,369560594,AUDIO,20260116,21,0,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,IPHONE,0,1,False,369560594.0,Hachidai Nakamura - Gavotte,2026-01-16
Japan,1804686358,AUDIO,20260117,19,710082,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,IPHONE,1,1,False,1804686358.0,CUTIE STREET - かわいいだけじゃだめですか?,2026-01-17
Japan,1299856917,AUDIO,20260117,21,602843,SCRUB_BEGIN,IPHONE,2,0,False,1299856917.0,Zac Efron & Zendaya - Rewrite the Stars,2026-01-17
Japan,1374928853,AUDIO,20260117,14,570700,PLAYBACK_MANUALLY_PAUSED,IPHONE,2,0,False,1374928853.0,Mr.Children - Sign,2026-01-17
Japan,1299856916,AUDIO,20260117,21,469848,NATURAL_END_OF_TRACK,IPHONE,2,0,False,1299856916.0,Keala Settle & The Greatest Showman Ensemble - This Is Me,2026-01-17
Japan,1807722417,AUDIO,20260117,19,340119,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1807722417.0,CANDY TUNE - 倍倍FIGHT!,2026-01-17
Japan,1299857585,AUDIO,20260117,21,320603,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,IPHONE,1,1,False,1299857585.0,Hugh Jackman & The Greatest Showman Ensemble - From Now On,2026-01-17
Japan,1808339893,AUDIO,20260117,20,266244,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1808339893.0,FRUITS ZIPPER - NEW KAWAII,2026-01-17
Japan,1808339299,AUDIO,20260117,20,254697,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1808339299.0,FRUITS ZIPPER - かがみ,2026-01-17
Japan,1802611045,AUDIO,20260117,20,240699,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1802611045.0,SWEET STEADY - ぱじゃまぱーてぃー!,2026-01-17
Japan,1805360362,AUDIO,20260117,20,216631,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1805360362.0,CANDY TUNE - キス・ミー・パティシエ,2026-01-17
Japan,1808340380,AUDIO,20260117,20,215667,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,IPHONE,1,1,False,1808340380.0,FRUITS ZIPPER - 末っ子パラドックス,2026-01-17
Japan,1839369466,AUDIO,20260117,19,125790,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,IPHONE,1,1,False,1839369466.0,FRUITS ZIPPER - はちゃめちゃわちゃライフ!,2026-01-17
Japan,1549062700,AUDIO,20260117,21,86581,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,IPHONE,1,1,False,1549062700.0,"Patina Miller, Claire Greenaway, Julia Sutton, Katie Rowley Jones & Original London Cast of Sister Act - Raise Your Voice",2026-01-17
Japan,1794499543,AUDIO,20260117,19,51530,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,False,1794499543.0,M!LK - E Jan,2026-01-17
Japan,1807963843,AUDIO,20260117,20,38133,PLAYBACK_SUSPENDED,IPHONE,1,0,False,1807963843.0,FRUITS ZIPPER - 超めでたいソング 〜こんなに幸せでいいのかな?〜,2026-01-17
Japan,1648411352,AUDIO,20260117,20,0,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,IPHONE,0,1,False,1648411352.0,back number - I Love You,2026-01-17
Japan,1804871727,AUDIO,20260117,20,0,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,IPHONE,0,1,False,1804871727.0,CANDY TUNE - 推し♡好き♡しんどい,2026-01-17
Japan,1299856919,AUDIO,20260117,21,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1299856919.0,Michelle Williams - Tightrope,2026-01-17
Japan,1299856915,AUDIO,20260117,21,0,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,IPHONE,0,1,False,1299856915.0,Loren Allred - Never Enough,2026-01-17
Japan,1456063581,AUDIO,20260117,19,0,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,IPHONE,0,1,False,1456063581.0,back number - Happy Birthday,2026-01-17
Japan,1299856920,AUDIO,20260117,21,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1299856920.0,Loren Allred - Never Enough (Reprise),2026-01-17
Japan,1771992611,AUDIO,20260117,19,0,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,IPHONE,0,1,False,1771992611.0,Shota Shimizu - PUZZLE,2026-01-17
Japan,1436663563,AUDIO,20260117,21,0,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,IPHONE,0,1,False,1436663563.0,"Shiki Theatre Company - Babkak, Omar, Aladdin, Kassim (Shiki Theatre Company)",2026-01-17
Japan,1841342360,AUDIO,20260118,14,327578,PLAYBACK_SUSPENDED,IPHONE,1,0,False,1841342360.0,CUTIE STREET - 多元幸福論,2026-01-18
Japan,1804686358,AUDIO,20260118,14,167764,PLAYBACK_MANUALLY_PAUSED,IPHONE,1,0,False,1804686358.0,CUTIE STREET - かわいいだけじゃだめですか?,2026-01-18
Japan,1573382710,AUDIO,20260118,13,143342,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,IPHONE,1,1,False,1573382710.0,ARASHI - ファイトソング,2026-01-18
Japan,1814219761,AUDIO,20260118,14,31820,PLAYBACK_MANUALLY_PAUSED,IPHONE,1,0,False,1814219761.0,King & Prince - What We Got,2026-01-18
Japan,1844760110,AUDIO,20260118,14,0,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,IPHONE,0,1,False,1844760110.0,CUTIE STREET - Shooting Star,2026-01-18
Japan,863835363,AUDIO,20260118,13,0,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,IPHONE,0,1,False,863835363.0,"Pharrell Williams - Happy (From ""Despicable Me 2"")",2026-01-18
Japan,1339013668,AUDIO,20260118,13,0,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,IPHONE,0,1,False,1339013668.0,"Orchester der Vereinigten Bühnen Wien - Mozart-Zitat (Ouvertüre ""Titus"") (Live)",2026-01-18
Japan,317186348,AUDIO,20260119,9,366907,NATURAL_END_OF_TRACK,IPHONE,1,0,False,317186348.0,the pillows - ストレンジ カメレオン (Rock Stock Version),2026-01-19
Japan,1844760110,AUDIO,20260119,8,277277,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1844760110.0,CUTIE STREET - Shooting Star,2026-01-19
Japan,1804686379,AUDIO,20260119,8,226666,PLAYBACK_MANUALLY_PAUSED,IPHONE,1,0,False,1804686379.0,CUTIE STREET - daylight,2026-01-19
Japan,1803932571,AUDIO,20260119,8,224167,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1803932571.0,CUTIE STREET - ハッピー世界!,2026-01-19
Japan,1819851545,AUDIO,20260119,8,194083,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1819851545.0,CUTIE STREET - チョットヒトサジ,2026-01-19
Japan,1861663797,AUDIO,20260119,14,96246,PLAYBACK_MANUALLY_PAUSED,IPHONE,1,0,False,1861663797.0,Mr.Children - Again,2026-01-19
Japan,1841342360,AUDIO,20260119,8,34434,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1841342360.0,CUTIE STREET - 多元幸福論,2026-01-19
Japan,1811949999,AUDIO,20260120,21,199076,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1811949999.0,SixTONES - MUSIC IN ME,2026-01-20
Japan,1811935993,AUDIO,20260120,21,197543,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1811935993.0,SixTONES - シアター,2026-01-20
Japan,1811949275,AUDIO,20260120,20,195185,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1811949275.0,SixTONES - WHIP THAT,2026-01-20
Japan,1811950156,AUDIO,20260120,20,193745,NATURAL_END_OF_TRACK,IPHONE,2,0,False,1811950156.0,SixTONES - Love is...,2026-01-20
Japan,1811935313,AUDIO,20260120,20,193301,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1811935313.0,SixTONES - DRAMA,2026-01-20
Japan,1811949328,AUDIO,20260120,20,192025,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1811949328.0,SixTONES - FASHION,2026-01-20
Japan,1811949375,AUDIO,20260120,13,189385,PLAYBACK_MANUALLY_PAUSED,IPHONE,1,0,False,1811949375.0,SixTONES - Imitation Rain,2026-01-20
Japan,1811935258,AUDIO,20260120,19,188801,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1811935258.0,SixTONES - THE BALLERS,2026-01-20
Japan,1811949454,AUDIO,20260120,17,186921,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1811949454.0,SixTONES - Special Order,2026-01-20
Japan,1811935485,AUDIO,20260120,17,186736,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1811935485.0,SixTONES - Good Luck!,2026-01-20
Japan,1811935696,AUDIO,20260120,16,185646,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1811935696.0,SixTONES - Boom-Pow-Wow!,2026-01-20
Japan,1815881824,AUDIO,20260120,16,185363,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1815881824.0,SixTONES - BOYZ,2026-01-20
Japan,1811936151,AUDIO,20260120,16,183569,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1811936151.0,SixTONES - 君がいない,2026-01-20
Japan,1811935997,AUDIO,20260120,16,181819,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1811935997.0,SixTONES - Bang Bang Bangin',2026-01-20
Japan,1811949413,AUDIO,20260120,15,178487,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1811949413.0,SixTONES - Rosy,2026-01-20
Japan,1811935952,AUDIO,20260120,15,168550,NATURAL_END_OF_TRACK,IPHONE,2,0,False,1811935952.0,SixTONES - Tu-tu-lu,2026-01-20
Japan,1814219761,AUDIO,20260120,17,129562,PLAYBACK_MANUALLY_PAUSED,IPHONE,1,0,False,1814219761.0,King & Prince - What We Got,2026-01-20
Japan,1811949780,AUDIO,20260120,16,83479,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,False,1811949780.0,SixTONES - Sorry,2026-01-20
Japan,1856230945,AUDIO,20260121,9,230610,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,IPHONE,1,1,False,1856230945.0,KAWAII LAB. MATES - わたしの進路が決まったら 2025,2026-01-21
Japan,1811935378,AUDIO,20260121,9,202164,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1811935378.0,SixTONES - セピア,2026-01-21
Japan,1802611349,AUDIO,20260121,9,194467,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,False,1802611349.0,SWEET STEADY - ダイヤモンドデイズ,2026-01-21
Japan,1811935464,AUDIO,20260121,9,132837,PLAYBACK_SUSPENDED,IPHONE,1,0,False,1811935464.0,SixTONES - ABARERO,2026-01-21
Japan,1811949264,AUDIO,20260121,5,115080,PLAYBACK_MANUALLY_PAUSED,IPHONE,1,0,False,1811949264.0,SixTONES - JAPONICA STYLE,2026-01-21
Japan,1814219761,AUDIO,20260121,21,99291,PLAYBACK_MANUALLY_PAUSED,IPHONE,1,0,False,1814219761.0,King & Prince - What We Got,2026-01-21
Japan,1867177273,AUDIO,20260121,16,48975,PLAYBACK_SUSPENDED,IPHONE,1,0,False,1867177273.0,SixTONES - Amazing!!!!!!,2026-01-21
Japan,1815673373,AUDIO,20260121,9,45754,TRACK_SKIPPED_FORWARDS,IPHONE,1,2,False,1815673373.0,FRUITS ZIPPER - さん,2026-01-21
Japan,1805448797,AUDIO,20260121,9,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1805448797.0,FRUITS ZIPPER - 好き、お願い,2026-01-21
Japan,1805450057,AUDIO,20260121,9,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,2,False,1805450057.0,FRUITS ZIPPER - Re→TRY & FLY,2026-01-21
Japan,1807963843,AUDIO,20260121,9,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1807963843.0,FRUITS ZIPPER - 超めでたいソング 〜こんなに幸せでいいのかな?〜,2026-01-21
Japan,1831452106,AUDIO,20260121,9,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1831452106.0,CUTIE STREET - モアベリサマー,2026-01-21
Japan,1808340192,AUDIO,20260121,9,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1808340192.0,FRUITS ZIPPER - 月の音,2026-01-21
Japan,1804871737,AUDIO,20260121,9,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1804871737.0,CANDY TUNE - 絶対きゃんちゅー宣言っ!,2026-01-21
Japan,1805360047,AUDIO,20260121,9,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1805360047.0,CANDY TUNE - WAO!アオハル!,2026-01-21
Japan,1805444654,AUDIO,20260121,9,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1805444654.0,FRUITS ZIPPER - Sugarless GiRL,2026-01-21
Japan,1802610137,AUDIO,20260121,9,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1802610137.0,SWEET STEADY - おねがいペンタス,2026-01-21
Japan,1837660172,AUDIO,20260121,9,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1837660172.0,CANDY TUNE - 永遠Twilight,2026-01-21
Japan,1802609268,AUDIO,20260121,9,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1802609268.0,SWEET STEADY - ハートの魔法,2026-01-21
